"ID_DDJJ","AÑO_PRESENTACIÓN","NOMBRE","APELLIDO","ID_CARGO","CARGO","TOTAL_BIENES_MUEBLES","TOTAL_BIENES_INMUEBLES","TOTAL_ACCIONES","TOTAL_FONDOS","TOTAL_BONOS","TOTAL_TITULOS","TOTAL_DINERO_EFECTIVO","TOTAL_DINERO_ELECTRONICO","TOTAL_DEUDAS","FECHA_PRESENTACION"
27783,2023,David,KUCAWCA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,52985000,0,0,0,0,22587500,0,,2023-11-08 00:00:00.000
29771,2023,Laura Soledad,INGRASSIA,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",54000,581,0,0,0,0,2585000,0,,2023-07-11 00:00:00.000
29773,2023,Juan Pablo,FASANELLA,1,NO APLICA,1154140,1824000,0,0,0,0,250000,0,,2023-07-05 00:00:00.000
29802,2023,Claudio Daniel,GAROFALO,5,CARGO SUPERIOR A COMISARIO,626000,0,0,0,0,0,10000,0,,2023-07-06 00:00:00.000
29827,2023,Facundo,SEVERIO,1001,GERENTE / SUBGERENTE OPERATIVO,0,0,0,0,0,0,0,0,,2023-07-07 00:00:00.000
29818,2023,Mariela Erica,RZONSINSKI,1,NO APLICA,2433800,3070001,0,0,0,0,4602100,0,,2023-07-07 00:00:00.000
29866,2023,Marcos Javier,PADILLA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,0,0,0,0,0,22505222,0,,2023-07-11 00:00:00.000
29871,2023,Maximiliano Rodrigo,MOSQUERA FANTONI,1145,MIEMBRO DE JUNTA COMUNAL,0,0,0,0,0,0,25500,0,,2023-07-11 00:00:00.000
29897,2023,Patricia Claudia,CORREA,1,NO APLICA,0,0,0,0,0,0,1,0,,2023-07-12 00:00:00.000
29907,2023,Yamil Nahuel,MINAKOWSKI,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),994300,0,0,0,0,0,300000,0,,2023-07-17 00:00:00.000
30055,2023,Alejandro Nicanor,MURTAGH,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",500000,885192,0,0,0,0,150000,0,,2023-07-24 00:00:00.000
29910,2023,Juan Manuel,MERCADE,1001,GERENTE / SUBGERENTE OPERATIVO,0,0,0,0,0,0,100000,0,,2023-07-13 00:00:00.000
29971,2023,Maria Belen,FIGUEROA,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",1300000,0,0,0,0,0,292000,292000,,2023-07-19 00:00:00.000
30069,2023,Fernando Jorge,ELIAS,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),816000,19587500,2389049,1455968,0,0,711135,0,,2023-08-08 00:00:00.000
30087,2023,Marina Marcia,CERATO,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",2600000,0,0,0,0,0,89000,0,,2023-07-26 00:00:00.000
30134,2023,Sonia Amalia,MARTINEZ,1,NO APLICA,840374,614375,0,0,0,0,9671500,0,,2023-08-30 00:00:00.000
30121,2023,Gabriela Fabiana,SCUSSEL,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,341250,0,0,0,0,1000,0,,2023-07-28 00:00:00.000
29887,2023,Natalia Isabel,CORRALES RUIZ,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",1560000,0,0,0,0,0,30000,0,,2023-07-28 00:00:00.000
30162,2023,Arnoldo Ariel,SCHERRER VIVAS,1,NO APLICA,495000,8170000,0,0,0,0,10000,0,,2023-07-31 00:00:00.000
30288,2023,Patricia Andrea,CIAPPETTA,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",150000,0,0,0,0,0,15000,0,,2023-08-03 00:00:00.000
30392,2023,Jorge Alberto,VERGES,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),120000,90000,0,0,0,0,17500,0,,2023-08-10 00:00:00.000
30421,2023,Mauro Javier,del RIO,1,NO APLICA,3000000,1872000,0,0,0,0,1500000,0,,2023-08-11 00:00:00.000
30510,2023,Nicolas Alejandro,PATRI,1001,GERENTE / SUBGERENTE OPERATIVO,102700,0,0,0,0,0,745000,0,,2023-08-22 00:00:00.000
30516,2023,Florencia,FASULLO LOPEZ,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,0,0,0,0,0,0,430250,35403,,2023-09-11 00:00:00.000
30550,2023,Sergio Daniel,RONZIO,1145,MIEMBRO DE JUNTA COMUNAL,0,0,0,0,0,0,220000,0,,2023-08-18 00:00:00.000
30608,2023,Marcelo Fabian,COSTANTINO,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),24782500,0,0,0,0,0,22205000,0,,2023-08-28 00:00:00.000
30703,2023,Mariana,VELLO,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,1785000,0,0,0,0,2480000,0,,2023-09-15 00:00:00.000
30749,2023,Wilfredo Roman,MEDINA,1,NO APLICA,0,0,0,0,0,0,200000,0,,2023-08-31 00:00:00.000
30735,2023,David Daniel,RUIZ DIAZ,1,NO APLICA,920000,3014267,0,0,0,0,814825,0,,2023-09-04 00:00:00.000
31794,2023,Eugenio,BURZACO,14,MINISTRO,816620,12736369,0,0,0,0,2907500,0,,2023-10-23 00:00:00.000
30828,2023,Maria ,MIGLIORE,14,MINISTRO,0,60812500,0,0,0,0,2000000,0,,2023-09-07 00:00:00.000
30941,2023,Victoria Eugenia,NOORTHOORN,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,1320000,89395,0,0,0,382720,0,,2023-09-13 00:00:00.000
30948,2023,Agustina                                                                                            ,GARCIA                                                                                              ,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,0,0,0,0,0,0,50000,0,,2023-09-18 00:00:00.000
30949,2023,Horacio Hector,FERNANDEZ,1,NO APLICA,59000,88951,0,0,0,0,59010500,0,,2023-10-31 00:00:00.000
31025,2023,Melina Jimena,VACA,1145,MIEMBRO DE JUNTA COMUNAL,1200000,472000,0,0,0,0,1296250,0,,2023-09-14 00:00:00.000
31027,2023,Julieta,BERALDI,1,NO APLICA,460000,0,0,0,0,0,186000,0,,2023-09-14 00:00:00.000
31046,2023,Maria Laura,SALES GALEANO,1,NO APLICA,0,0,0,0,0,0,10,0,,2023-09-15 00:00:00.000
31151,2023,Javier,SALAS BULACIO ,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,0,109462500,0,0,0,0,21060000,150000,,2023-09-19 00:00:00.000
31194,2023,Sebastián Ignacio,ZIRPOLO,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),49390,2059200,0,0,0,0,400000,0,,2023-09-25 00:00:00.000
31229,2023,Rodolfo Mauricio,LIZARRAGA,1,NO APLICA,2300000,700000,0,0,0,0,300000,0,,2023-09-23 00:00:00.000
31355,2023,Natalia Gabriela,CALVIÑO,1,NO APLICA,0,52125000,0,0,0,0,300000,0,,2023-09-29 00:00:00.000
31361,2023,Pamela Abril,SANCHEZ,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,0,0,0,0,0,0,300000,1000000,,2023-09-29 00:00:00.000
31450,2023,Nicolas Horacio,POLI,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",253000,0,0,0,0,0,718142,0,,2023-12-26 00:00:00.000
31645,2023,Eduardo Carlos,BAINI,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),168001,3,0,0,0,0,9909240,0,,2023-10-14 00:00:00.000
31693,2023,Alicia Norma,ARBOL,16,SECRETARIO,489900,2977850,0,0,0,0,937523,0,,2023-10-10 00:00:00.000
31796,2023,Sergio Jose Luis,GIORDANO,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,3456750,0,0,0,0,10000,0,,2023-10-18 00:00:00.000
31746,2023,Juan Pablo,CARRIQUE,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),310000,31580600,0,0,0,0,3930000,0,,2023-10-17 00:00:00.000
30424,2023,Maria Alejandra,DELLA SALA,1,NO APLICA,0,1954000,0,0,0,0,285960,0,,2023-08-21 00:00:00.000
30386,2023,Carla del Valle,ARTUNDUAGA GONZALEZ,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,0,0,0,0,0,15000,0,,2023-09-12 00:00:00.000
30387,2023,Oscar Luis,MAGGIO,1,NO APLICA,126574,492595,0,0,0,0,951481,0,,2023-08-09 00:00:00.000
30420,2023,Jacqueline Soledad,RUIZ,1,NO APLICA,0,200000,0,0,0,0,500000,0,,2023-09-17 00:00:00.000
30590,2023,Ignacio,MARTIODA CAMPOS,1145,MIEMBRO DE JUNTA COMUNAL,500000,0,0,0,0,0,421475,0,,2023-08-22 00:00:00.000
30565,2023,Jose Norberto,TORRES,1,NO APLICA,0,3500000,0,0,0,0,10,0,,2023-08-22 00:00:00.000
30592,2023,Adrian Eduardo,TISERA,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",32500,120000,0,0,0,0,15000,0,,2023-08-23 00:00:00.000
30607,2023,Silvio Raul,ROSELL,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,324674,0,0,0,0,2546750,0,,2023-09-04 00:00:00.000
30686,2023,Soledad,BETELU,1,NO APLICA,8000000,3325000,0,0,0,0,5870000,0,,2023-08-31 00:00:00.000
30708,2023,Miguel,DAVICO,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,0,0,0,0,0,3475000,0,,2023-08-29 00:00:00.000
30946,2023,Gonzalo,IRIGARAY,1,NO APLICA,0,0,0,0,0,0,100000,0,,2023-09-12 00:00:00.000
24105,2023,Sabrina Elizabeth,QUAGLIA,1145,MIEMBRO DE JUNTA COMUNAL,3600000,0,0,0,0,0,40000,0,,2023-09-20 00:00:00.000
31165,2023,Ramona Carmen,JOFRE,1145,MIEMBRO DE JUNTA COMUNAL,408000,2000,0,0,0,0,3177500,0,,2023-09-20 00:00:00.000
31168,2023,Lucas Gabriel,BAZAN DEMARSICO,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,0,0,0,0,0,451750,0,,2023-09-20 00:00:00.000
31169,2023,Nicolas,HIGUERAS,1,NO APLICA,348711,485070,0,0,0,0,300000,0,,2023-09-20 00:00:00.000
31191,2023,Laureano,BIELSA,1145,MIEMBRO DE JUNTA COMUNAL,5968600,387136,0,0,0,0,1737500,2400,,2023-09-21 00:00:00.000
30829,2023,Paula,ZUPNIK,1001,GERENTE / SUBGERENTE OPERATIVO,428000,9493749,0,0,0,0,24722500,0,,2023-09-27 00:00:00.000
31192,2023,Pablo Gaston,ORTIZ MALDONADO,1145,MIEMBRO DE JUNTA COMUNAL,0,0,0,0,0,0,800000,0,,2023-09-22 00:00:00.000
31209,2023,MATIAS DANIEL MIGUEL,PANTANALI,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,8531678,0,0,0,0,6820664,0,,2023-09-22 00:00:00.000
31213,2023,Ana Laura,MARI HERNANDEZ,1,NO APLICA,955000,110521,0,0,0,0,10098941,0,,2023-09-22 00:00:00.000
31218,2023,Fernando Gabriel,MOYA,1145,MIEMBRO DE JUNTA COMUNAL,170000,155000,0,0,0,0,113650,0,,2023-10-03 00:00:00.000
31197,2023,Martin Oscar,CANTERA,1145,MIEMBRO DE JUNTA COMUNAL,0,0,90305,0,0,0,7350000,0,,2023-09-22 00:00:00.000
31307,2023,Mauro Alberto,PEDONE BALEGNO,1145,MIEMBRO DE JUNTA COMUNAL,4109198,16830200,0,0,0,0,3680790,0,,2023-09-25 00:00:00.000
31266,2023,Ezio Osvaldo,EMILIOZZI,18,SUBSECRETARIO,759000,2518912,0,0,0,0,99098100,0,,2023-09-25 00:00:00.000
31292,2023,Juan Elias,Amado,1,NO APLICA,4403000,0,0,0,0,0,15618000,0,,2023-09-25 00:00:00.000
31356,2023,Daniel David,PALADINI,1145,MIEMBRO DE JUNTA COMUNAL,9000000,0,0,0,0,0,600000,0,,2023-09-28 00:00:00.000
31628,2023,Jorge Bruno,SORIA,1,NO APLICA,0,100000,0,0,0,0,500000,0,,2023-10-09 00:00:00.000
31726,2023,Mariano Ismael,PALAMIDESSI,16,SECRETARIO,0,0,0,0,0,0,75000,0,,2023-10-31 00:00:00.000
31810,2023,Bernardo Omar Ricardo,CISNEROS,5,CARGO SUPERIOR A COMISARIO,430200,2761414,0,0,0,0,1042500,0,,2023-10-18 00:00:00.000
32030,2023,Camila,VALVERDE,17,SÍNDICO GENERAL,0,0,0,0,0,0,200000,0,,2023-11-03 00:00:00.000
32156,2023,Ubaldo,MASCALI,1145,MIEMBRO DE JUNTA COMUNAL,2583000,35100,0,0,0,0,5000,0,,2023-11-16 00:00:00.000
30379,2023,Julio Cesar,CAÑAL,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",2113000,50,0,0,0,0,1126000,0,,2023-08-11 00:00:00.000
30356,2023,Fabian Marcelo,PORRINI,1,NO APLICA,0,0,0,0,0,0,10000,0,,2023-08-10 00:00:00.000
30466,2023,Marcos,GONZALEZ PAGLIERE,1,NO APLICA,240000,0,0,0,0,0,50000,0,,2023-08-17 00:00:00.000
30491,2023,Victor Hugo,MOLINA,1,NO APLICA,60000,0,0,0,0,0,10000,0,,2023-08-16 00:00:00.000
30506,2023,Viviana Graciela,DENK,1001,GERENTE / SUBGERENTE OPERATIVO,0,0,0,0,0,0,20000,0,,2023-08-16 00:00:00.000
30538,2023,Dario Alberto,MERELES,1,NO APLICA,2850000,1150000,0,0,0,0,1500000,0,,2023-08-20 00:00:00.000
30542,2023,Andrea,ZAPPI,1,NO APLICA,2920000,0,0,0,0,0,4000,0,,2023-08-22 00:00:00.000
30585,2023,Ramon Rosa,SORIA,1001,GERENTE / SUBGERENTE OPERATIVO,0,0,0,0,0,0,35000,0,,2023-08-23 00:00:00.000
30587,2023,Juan Manuel,FERNANDEZ ALVES DACUNHA,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,920000,4080000,18000,0,0,0,1216250,0,,2023-09-18 00:00:00.000
30577,2023,Juan Leonardo,BILBAO,5,CARGO SUPERIOR A COMISARIO,400000,2473001,0,0,0,0,274000,0,,2023-08-23 00:00:00.000
30637,2023,Franco,FORNERI,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,0,0,0,0,0,0,1000,14292,,2023-08-28 00:00:00.000
30754,2023,Camila Belen,RUSSMANN,1,NO APLICA,0,0,0,94733,0,0,1042500,100000,,2023-08-31 00:00:00.000
31123,2023,Ulises Gabriel,BERTINETTI,1145,MIEMBRO DE JUNTA COMUNAL,200000,5000000,0,0,0,0,556000,0,,2023-09-20 00:00:00.000
30807,2023,Daniela Victoria,LIMARDO,1,NO APLICA,0,440440,0,0,0,0,50,0,,2023-09-05 00:00:00.000
30810,2023,Marcelo Claudio,UGO,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,0,6065000,0,800000,0,0,5000000,0,,2023-09-06 00:00:00.000
31112,2023,Natalia,BEVIVINO,1145,MIEMBRO DE JUNTA COMUNAL,2500000,0,0,0,0,0,1737500,0,,2023-09-18 00:00:00.000
31121,2023,Veronica Lara,HERNANDO,1,NO APLICA,0,3536101,0,0,0,0,2910576,0,,2023-12-04 00:00:00.000
32219,2023,Julieta Verónica,RAPPAN,1,NO APLICA,4473000,0,0,0,0,0,50000,0,,2023-11-24 00:00:00.000
31787,2023,Carlos Maria,PEDRINI,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,15686000,0,0,0,15301,9827850,0,,2023-10-19 00:00:00.000
31886,2023,Sofia Angelica,FARIÑA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),100000,29000,0,0,0,0,988600,0,,2023-10-23 00:00:00.000
31875,2023,Gabriel Sebastian,MRAIDA,14,MINISTRO,345000,41650000,0,0,0,0,300000,0,,2023-10-24 00:00:00.000
31874,2023,Federico,FAHEY DUARTE,1021,TITULAR DE ORGANISMO DESCENTRALIZADO,240,0,0,1,0,0,1292000,0,,2023-10-25 00:00:00.000
31909,2023,Sergio Nicolas,SCAPPINI,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),8640000,8343080,0,0,0,0,3360576,0,,2023-10-25 00:00:00.000
32025,2023,Javier,ALTSZYLER,7,DIRECTOR GENERAL/ DIRECTOR DE LA PROCURACIÓN GENERAL,7000000,0,0,0,0,0,2000000,0,,2023-11-02 00:00:00.000
32066,2023,Cecilia,GUTMAN,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,0,783514,0,0,365600,0,4320000,0,,2023-11-06 00:00:00.000
32160,2023,Gonzalo,GARCIA SANTILLAN,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,0,0,0,0,0,100000,0,,2023-11-17 00:00:00.000
32265,2023,Nahuel Ezequiel,ATIENZA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,0,0,0,0,0,200000,0,,2023-11-24 00:00:00.000
32292,2023,Ines Marta,LOBOS,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,22316251,0,0,0,0,536533,0,,2023-12-12 00:00:00.000
32327,2023,Victoria,PUGLIESE,1145,MIEMBRO DE JUNTA COMUNAL,530000,13832500,0,0,0,0,60000,0,,2023-12-09 00:00:00.000
30393,2023,Graciela Maria Ana,RUSSO,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,18480000,0,0,0,0,1000,0,,2023-08-28 00:00:00.000
30519,2023,Aldemar Ricardo,MIRANDA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),934677,4640801,3841355,1163075,0,0,30667168,0,,2023-08-18 00:00:00.000
30493,2023,María,DORADO,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),1800000,12212500,0,0,0,0,200000,0,,2023-08-16 00:00:00.000
30531,2023,Daniela Beatriz,MESPLEDE,1145,MIEMBRO DE JUNTA COMUNAL,0,25200000,0,0,0,0,3000,0,,2023-08-18 00:00:00.000
30527,2023,Bernarda Ines,BALESTRA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),232000,499975,0,0,0,0,3034825,0,,2023-08-28 00:00:00.000
30570,2023,Ignacio Matias,PRIETO,1,NO APLICA,3333530,3851605,0,0,0,0,2000000,0,,2023-08-22 00:00:00.000
30567,2023,Alejandro Daniel,OK,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),1400000,4154000,0,0,0,0,600000,0,,2023-09-15 00:00:00.000
28883,2023,Enrique Raul,MARTINEZ,5,CARGO SUPERIOR A COMISARIO,2120400,9117540,0,0,0,0,1000,0,,2023-09-01 00:00:00.000
30730,2023,Clara,LECUMBERRY,1,NO APLICA,10815200,0,0,0,0,0,17375000,0,,2023-08-31 00:00:00.000
30759,2023,Anibal German,FALIVENE,18,SUBSECRETARIO,0,0,8615251,0,0,0,5054880,0,,2023-09-10 00:00:00.000
30929,2023,Facundo Jose,SERIGOS,18,SUBSECRETARIO,127670,23916600,0,0,0,0,885800,0,,2023-09-18 00:00:00.000
30940,2023,Daniel Carlos,FERRANTE,18,SUBSECRETARIO,937000,110000,0,0,0,0,124810,0,,2023-09-13 00:00:00.000
30992,2023,Julieta Mora,MIRAGAYA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),300000,902500,0,0,0,0,3913000,0,,2023-09-14 00:00:00.000
31116,2023,Javier,ITURRALDE,1145,MIEMBRO DE JUNTA COMUNAL,3900000,2266382,51300,0,0,0,9921741,0,,2023-09-18 00:00:00.000
31147,2023,Sergio Hernán,SICILIANO,1,NO APLICA,6991000,7270500,0,0,0,0,3000000,0,,2023-10-24 00:00:00.000
31175,2023,Sebastian Hector,GRISOLIA,1145,MIEMBRO DE JUNTA COMUNAL,800000,0,0,0,0,0,100000,0,,2023-09-22 00:00:00.000
31190,2023,Cornelia,Schmidt Liermann,17,SÍNDICO GENERAL,110000,7227000,0,0,0,0,15511696,0,,2023-09-21 00:00:00.000
31295,2023,Juan Jose,CHAVES,1145,MIEMBRO DE JUNTA COMUNAL,0,2000000000,0,0,0,0,3000000,0,,2023-09-25 00:00:00.000
31293,2023,Yanina Ayelen,ARIAS,1145,MIEMBRO DE JUNTA COMUNAL,0,0,0,0,0,0,1,0,,2023-09-25 00:00:00.000
31312,2023,Marcelo Gabriel,OCHOA,4,CARGO SUPERIOR A COMANDANTE (BOMBEROS),450000,0,0,0,0,0,300000,0,,2023-09-26 00:00:00.000
31329,2023,Martin Ruben,GOSPEDINI,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),900000,5754800,0,0,0,0,800000,0,,2023-09-27 00:00:00.000
31350,2023,Christian,Werle,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,0,0,0,0,0,400000,0,,2023-10-02 00:00:00.000
31665,2023,Carlos Humberto,BOBILLO,5,CARGO SUPERIOR A COMISARIO,420000,296800,0,0,0,0,1743750,0,,2023-10-10 00:00:00.000
31446,2023,Aixa,GRANARA,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,840000,0,0,0,0,0,5497500,0,,2023-10-02 00:00:00.000
31905,2023,Lucas Martin,FIGUERAS,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),3370000,5979000,100000,0,0,0,85416520,0,,2023-10-24 00:00:00.000
31867,2023,Mariana Cecilia,MANSILLA,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,0,0,0,0,0,0,100000,0,,2023-10-23 00:00:00.000
31912,2023,Elizabeth Mariel,CAAMAÑO,16,SECRETARIO,130000,9690732,0,0,0,0,36777000,0,,2023-10-26 00:00:00.000
32027,2023,Rosalia Ines,GANDULFO,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,220000,10458000,0,0,0,0,2859744,0,,2023-11-02 00:00:00.000
32145,2023,Anabella Carla,SPOSATO,1,NO APLICA,0,0,0,0,0,0,400000,0,,2023-11-13 00:00:00.000
32154,2023,Marcelo Silvio,D'ALESSANDRO,14,MINISTRO,430000,1557002,0,0,0,0,130000,0,,2023-12-05 00:00:00.000
31150,2023,Analia Gabriela,DE FEO,18,SUBSECRETARIO,0,0,0,0,0,0,11425000,0,,2023-09-19 00:00:00.000
30446,2023,Jorge Ruben,MARKIEWICZ,1,NO APLICA,300000,47820,0,0,0,0,2050000,0,,2023-08-14 00:00:00.000
30449,2023,Isidro Daniel,ESTEVEZ,1,NO APLICA,450000,59500,0,0,0,0,300000,0,,2023-08-14 00:00:00.000
30476,2023,Federico,ROMANO,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),1580000,0,0,0,0,0,360000,0,,2023-08-15 00:00:00.000
30539,2023,Enrique Manuel,AGUILERA,1,NO APLICA,426000,45000,0,0,0,0,100000,0,,2023-08-20 00:00:00.000
30568,2023,Roberto Carlos,ROMERO,1,NO APLICA,0,0,0,0,0,0,50000,0,,2023-08-22 00:00:00.000
30593,2023,Gonzalo,TORRES GRAU,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",208500000,0,0,0,0,0,60000,0,,2023-08-23 00:00:00.000
31354,2023,Luis Hector,DE PACE,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,97500,0,0,0,0,800000,0,,2023-09-28 00:00:00.000
30668,2023,Ana Virginia,IPHAIS,1,NO APLICA,3562000,2419999,0,0,0,0,10000,0,,2023-08-30 00:00:00.000
30943,2023,Luciana,MONGUILLOT,1001,GERENTE / SUBGERENTE OPERATIVO,552000,0,0,0,0,0,100000,0,,2023-09-13 00:00:00.000
